Time,y2,y3
2022-02-21 07:27:44.854,31,31
2022-02-21 07:27:45.665,31,31
2022-02-21 07:27:46.475,31,31
2022-02-21 07:27:47.224,63,63
2022-02-21 07:27:48.034,63,63
2022-02-21 07:27:48.845,63,63
2022-02-21 07:27:49.656,63,63
2022-02-21 07:27:50.468,63,63
2022-02-21 07:27:51.279,63,63
2022-02-21 07:27:52.090,63,63
2022-02-21 07:27:52.902,63,63
2022-02-21 07:27:53.713,63,63
2022-02-21 07:27:54.524,63,63
2022-02-21 07:27:55.336,63,63
2022-02-21 07:27:56.059,46,63
2022-02-21 07:27:56.623,61,63
2022-02-21 07:27:57.436,63,63
2022-02-21 07:27:58.247,63,63
2022-02-21 07:27:59.059,63,63
2022-02-21 07:27:59.870,63,63
2022-02-21 07:28:00.681,63,63
2022-02-21 07:28:01.493,63,63
2022-02-21 07:28:02.304,63,63
2022-02-21 07:28:03.115,63,63
2022-02-21 07:28:03.927,63,63
2022-02-21 07:28:04.738,63,63
2022-02-21 07:28:05.549,63,63
2022-02-21 07:28:06.361,63,63
2022-02-21 07:28:07.172,63,63
2022-02-21 07:28:07.983,63,63
2022-02-21 07:28:08.795,63,63
2022-02-21 07:28:09.606,63,63
2022-02-21 07:28:10.417,63,63
2022-02-21 07:28:11.229,63,63
2022-02-21 07:28:12.040,63,63
2022-02-21 07:28:12.851,63,63
2022-02-21 07:28:13.662,63,63
2022-02-21 07:28:14.473,44,44
2022-02-21 07:28:15.283,44,44
2022-02-21 07:28:16.093,44,44
2022-02-21 07:28:16.904,44,44
2022-02-21 07:28:17.714,44,44
2022-02-21 07:28:18.442,44,44
2022-02-21 07:28:19.010,61,63
2022-02-21 07:28:19.827,63,63
2022-02-21 07:28:20.638,63,63
2022-02-21 07:28:21.449,63,63
2022-02-21 07:28:22.261,63,63
2022-02-21 07:28:23.072,63,63
2022-02-21 07:28:23.883,63,63
2022-02-21 07:28:24.695,63,63
2022-02-21 07:28:25.506,63,63
2022-02-21 07:28:26.317,63,63
2022-02-21 07:28:27.128,63,63
2022-02-21 07:28:27.940,63,63
2022-02-21 07:28:28.751,63,63
2022-02-21 07:28:29.562,63,63
2022-02-21 07:28:30.374,63,63
2022-02-21 07:28:31.185,63,63
2022-02-21 07:28:31.996,63,63
2022-02-21 07:28:32.808,63,63
2022-02-21 07:28:33.619,63,63
2022-02-21 07:28:34.430,63,63
2022-02-21 07:28:35.242,63,63
2022-02-21 07:28:36.053,44,63
2022-02-21 07:28:36.863,44,44
2022-02-21 07:28:37.674,44,44
2022-02-21 07:28:38.484,44,44
2022-02-21 07:28:39.294,44,44
2022-02-21 07:28:40.105,44,44
2022-02-21 07:28:40.915,44,44
2022-02-21 07:28:41.725,44,44
2022-02-21 07:28:42.536,44,44
2022-02-21 07:28:43.346,44,44
2022-02-21 07:28:44.156,44,44
2022-02-21 07:28:44.966,44,44
2022-02-21 07:28:45.777,32,32
2022-02-21 07:28:46.587,32,32
2022-02-21 07:28:47.397,32,32
2022-02-21 07:28:48.208,32,32
2022-02-21 07:28:49.018,32,32
2022-02-21 07:28:49.828,32,32
2022-02-21 07:28:50.639,32,32
2022-02-21 07:28:51.449,32,32
2022-02-21 07:28:52.259,32,32
2022-02-21 07:28:53.069,32,32
2022-02-21 07:28:53.880,32,32
2022-02-21 07:28:54.690,32,32
2022-02-21 07:28:55.500,32,32
2022-02-21 07:28:56.311,32,32
2022-02-21 07:28:57.121,32,32
2022-02-21 07:28:57.931,32,32
2022-02-21 07:28:58.742,32,32
2022-02-21 07:28:59.552,32,32
2022-02-21 07:29:00.068,44,44
2022-02-21 07:29:00.876,44,44
2022-02-21 07:29:01.687,44,44
2022-02-21 07:29:02.497,44,44
2022-02-21 07:29:03.307,44,44
2022-02-21 07:29:04.118,44,44
2022-02-21 07:29:04.928,32,32
2022-02-21 07:29:05.738,32,32
2022-02-21 07:29:06.548,32,32
2022-02-21 07:29:07.359,32,32
2022-02-21 07:29:08.169,32,32
2022-02-21 07:29:08.979,32,32
2022-02-21 07:29:09.790,32,32
2022-02-21 07:29:10.600,32,32
2022-02-21 07:29:11.410,32,32
2022-02-21 07:29:12.221,32,32
2022-02-21 07:29:13.031,32,32
2022-02-21 07:29:13.841,32,32
2022-02-21 07:29:14.651,32,32
2022-02-21 07:29:15.462,32,32
2022-02-21 07:29:16.272,32,32
2022-02-21 07:29:17.082,32,32
2022-02-21 07:29:17.893,32,32
2022-02-21 07:29:18.703,32,32
2022-02-21 07:29:19.513,32,32
2022-02-21 07:29:20.323,32,32
2022-02-21 07:29:21.134,32,32
2022-02-21 07:29:21.944,32,32
2022-02-21 07:29:22.754,32,32
2022-02-21 07:29:23.565,32,32
2022-02-21 07:29:24.375,32,32
2022-02-21 07:29:25.185,32,32
2022-02-21 07:29:25.996,32,32
2022-02-21 07:29:26.806,32,32
2022-02-21 07:29:27.616,32,32
2022-02-21 07:29:28.426,32,32
2022-02-21 07:29:29.237,32,32
2022-02-21 07:29:30.047,32,32
2022-02-21 07:29:30.857,32,32
2022-02-21 07:29:31.668,32,32
2022-02-21 07:29:32.478,32,32
2022-02-21 07:29:33.288,32,32
2022-02-21 07:29:34.099,32,32
2022-02-21 07:29:34.909,32,32
2022-02-21 07:29:35.719,32,32
2022-02-21 07:29:36.529,32,32
2022-02-21 07:29:37.340,32,32
2022-02-21 07:29:38.150,32,32
2022-02-21 07:29:38.960,32,32
2022-02-21 07:29:39.771,32,32
2022-02-21 07:29:40.581,32,32
2022-02-21 07:29:41.391,32,32
2022-02-21 07:29:42.202,32,32
2022-02-21 07:29:43.012,32,32
2022-02-21 07:29:43.822,32,32
2022-02-21 07:29:44.632,32,32
2022-02-21 07:29:45.443,32,32
2022-02-21 07:29:46.253,32,32
2022-02-21 07:29:47.063,32,32
2022-02-21 07:29:47.874,32,32
2022-02-21 07:29:48.684,32,32
2022-02-21 07:29:49.494,32,32
2022-02-21 07:29:50.305,32,32
2022-02-21 07:29:51.115,32,32
2022-02-21 07:29:51.925,32,44
2022-02-21 07:29:52.770,44,44
2022-02-21 07:29:53.580,44,44
2022-02-21 07:29:54.391,12,44
2022-02-21 07:29:55.201,12,12
2022-02-21 07:29:56.011,12,12
2022-02-21 07:29:56.820,12,12
2022-02-21 07:29:57.628,12,12
2022-02-21 07:31:42.571,32,32
2022-02-21 07:31:43.381,32,32
2022-02-21 07:31:44.192,32,32
2022-02-21 07:31:45.002,32,32
2022-02-21 07:31:45.812,32,32
2022-02-21 07:31:46.623,32,32
2022-02-21 07:31:47.433,32,32
2022-02-21 07:31:48.243,32,32
2022-02-21 07:31:49.054,32,32
2022-02-21 07:31:49.864,32,32
2022-02-21 07:31:50.674,32,32
2022-02-21 07:31:51.484,32,32
2022-02-21 07:31:52.295,32,32
2022-02-21 07:31:53.105,32,32
2022-02-21 07:31:53.915,32,32
2022-02-21 07:31:54.726,32,32
2022-02-21 07:31:55.536,32,32
2022-02-21 07:31:56.346,32,32
2022-02-21 07:31:57.157,32,32
2022-02-21 07:31:57.967,32,32
2022-02-21 07:31:58.777,32,32
2022-02-21 07:31:59.587,32,32
2022-02-21 07:32:00.398,32,32
2022-02-21 07:32:01.208,32,32
2022-02-21 07:32:02.018,32,32
2022-02-21 07:32:02.829,32,32
2022-02-21 07:32:03.639,32,32
2022-02-21 07:32:04.449,32,32
2022-02-21 07:32:05.260,32,32
2022-02-21 07:32:06.070,32,32
2022-02-21 07:32:06.880,32,32
2022-02-21 07:32:07.690,32,32
2022-02-21 07:32:08.501,32,32
2022-02-21 07:32:09.311,32,32
2022-02-21 07:32:10.121,32,32
2022-02-21 07:32:10.932,32,32
2022-02-21 07:32:11.742,32,32
2022-02-21 07:32:12.552,32,32
2022-02-21 07:32:13.362,32,32
2022-02-21 07:32:14.173,32,32
2022-02-21 07:32:14.983,32,32
2022-02-21 07:32:15.793,32,32
2022-02-21 07:32:16.604,32,32
2022-02-21 07:32:17.414,32,32
2022-02-21 07:32:18.224,32,32
2022-02-21 07:32:19.033,32,32
2022-02-21 07:34:24.003,19,19
2022-02-21 07:34:24.811,19,19
2022-02-21 07:34:25.621,19,19
2022-02-21 07:34:26.432,19,19
2022-02-21 07:34:27.242,19,19
2022-02-21 07:34:28.052,19,19
2022-02-21 07:34:28.863,19,19
2022-02-21 07:34:29.673,19,19
2022-02-21 07:34:30.483,19,19
2022-02-21 07:34:31.294,19,19
2022-02-21 07:34:32.104,19,19
2022-02-21 07:34:32.914,19,19
2022-02-21 07:34:33.724,19,19
2022-02-21 07:34:34.380,31,31
2022-02-21 07:34:35.187,31,31
2022-02-21 07:34:35.998,31,31
2022-02-21 07:34:36.808,31,31
2022-02-21 07:34:37.619,31,31
2022-02-21 07:34:38.429,31,31
2022-02-21 07:34:39.240,31,31
2022-02-21 07:34:40.050,31,31
2022-02-21 07:34:40.901,12,12
2022-02-21 07:34:41.710,12,12
2022-02-21 07:34:42.520,12,12
2022-02-21 07:34:43.330,12,12
2022-02-21 07:34:44.141,12,12
2022-02-21 07:34:44.951,12,12
2022-02-21 07:34:45.761,12,12
2022-02-21 07:34:46.572,12,12
2022-02-21 07:34:47.382,12,12
2022-02-21 07:34:48.192,12,12
2022-02-21 07:34:49.003,12,12
2022-02-21 07:34:49.811,12,12
2022-02-21 07:34:50.618,12,12
2022-02-21 07:34:57.582,19,19
2022-02-21 07:34:58.414,19,19
2022-02-21 07:34:59.224,19,19
2022-02-21 07:35:00.035,19,19
2022-02-21 07:35:00.845,19,19
2022-02-21 07:35:01.655,19,19
2022-02-21 07:35:02.295,31,19
2022-02-21 07:35:03.102,31,31
2022-02-21 07:35:03.913,31,31
2022-02-21 07:35:04.723,31,31
2022-02-21 07:35:05.533,31,31
2022-02-21 07:35:06.343,31,31
2022-02-21 07:35:07.154,31,31
2022-02-21 07:35:07.965,31,31
2022-02-21 07:35:08.775,31,31
2022-02-21 07:35:09.586,31,31
2022-02-21 07:35:10.396,31,31
2022-02-21 07:35:11.206,31,31
2022-02-21 07:35:12.017,31,31
2022-02-21 07:35:12.827,31,31
2022-02-21 07:35:13.637,31,31
2022-02-21 07:35:14.448,31,31
2022-02-21 07:35:15.317,12,12
2022-02-21 07:35:16.127,12,12
2022-02-21 07:35:16.937,12,12
2022-02-21 07:35:17.748,12,12
2022-02-21 07:35:18.558,12,12
2022-02-21 07:35:19.368,12,12
2022-02-21 07:35:20.179,12,12
2022-02-21 07:35:20.989,12,12
2022-02-21 07:35:21.799,12,12
2022-02-21 07:35:22.610,12,12
2022-02-21 07:35:23.420,12,12
2022-02-21 07:35:24.229,12,12
2022-02-21 07:35:25.037,12,12
2022-02-21 07:35:39.488,12,12
2022-02-21 07:35:40.298,12,12
2022-02-21 07:35:41.109,12,12
2022-02-21 07:35:41.919,12,12
2022-02-21 07:35:42.729,12,12
2022-02-21 07:35:43.540,12,12
2022-02-21 07:35:44.349,12,12
2022-02-21 07:35:58.573,32,32
2022-02-21 07:35:59.382,32,32
2022-02-21 07:36:00.192,32,32
2022-02-21 07:36:01.005,32,32
2022-02-21 07:36:01.812,32,32
2022-02-21 07:36:02.623,32,32
2022-02-21 07:36:03.433,32,32
2022-02-21 07:36:04.243,32,32
2022-02-21 07:36:05.054,32,32
2022-02-21 07:36:05.864,32,32
2022-02-21 07:36:06.674,32,32
2022-02-21 07:36:07.485,32,32
2022-02-21 07:36:08.295,32,32
2022-02-21 07:36:09.105,32,32
2022-02-21 07:36:09.915,32,32
2022-02-21 07:36:10.726,32,32
2022-02-21 07:36:11.536,32,32
2022-02-21 07:36:12.346,32,32
2022-02-21 07:36:13.157,32,32
2022-02-21 07:36:13.967,32,32
2022-02-21 07:36:14.777,32,32
2022-02-21 07:36:15.588,32,32
2022-02-21 07:36:16.398,32,32
2022-02-21 07:36:17.208,32,32
2022-02-21 07:36:18.018,32,32
2022-02-21 07:36:18.829,32,32
2022-02-21 07:36:19.639,32,32
2022-02-21 07:36:20.449,32,32
2022-02-21 07:36:21.260,32,32
2022-02-21 07:36:22.070,32,32
2022-02-21 07:36:22.880,32,32
2022-02-21 07:36:23.691,32,32
2022-02-21 07:36:24.501,32,32
2022-02-21 07:36:25.311,32,32
2022-02-21 07:36:26.121,32,32
2022-02-21 07:36:26.932,32,32
2022-02-21 07:36:27.742,32,32
2022-02-21 07:36:28.552,32,32
2022-02-21 07:36:29.363,32,32
2022-02-21 07:36:30.173,32,32
2022-02-21 07:36:30.983,32,32
2022-02-21 07:36:31.794,32,32
2022-02-21 07:36:32.604,32,32
2022-02-21 07:36:33.414,32,32
2022-02-21 07:36:34.224,32,32
2022-02-21 07:36:35.035,32,32
2022-02-21 07:36:35.845,32,32
2022-02-21 07:36:36.656,32,32
2022-02-21 07:36:37.466,32,32
2022-02-21 07:36:38.275,32,32
2022-02-21 07:36:39.083,32,32
2022-02-21 07:36:52.000,12,12
2022-02-21 07:36:52.811,12,12
2022-02-21 07:36:53.621,12,12
2022-02-21 07:36:54.431,12,12
2022-02-21 07:36:55.241,12,12
2022-02-21 07:36:56.051,12,12
2022-02-21 07:36:56.860,12,12
2022-02-21 07:37:30.784,17,19
2022-02-21 07:37:31.666,19,19
2022-02-21 07:37:32.477,19,19
2022-02-21 07:37:33.287,19,19
2022-02-21 07:37:34.098,19,19
2022-02-21 07:37:34.908,19,19
2022-02-21 07:37:35.718,19,19
2022-02-21 07:37:36.529,19,19
2022-02-21 07:37:37.339,19,19
2022-02-21 07:37:38.149,19,19
2022-02-21 07:37:38.959,19,19
2022-02-21 07:37:39.770,19,19
2022-02-21 07:37:40.580,19,19
2022-02-21 07:37:41.390,19,19
2022-02-21 07:37:42.201,19,19
2022-02-21 07:37:43.011,19,19
2022-02-21 07:37:43.689,31,19
2022-02-21 07:37:44.495,31,31
2022-02-21 07:37:45.305,31,31
2022-02-21 07:37:46.115,31,31
2022-02-21 07:37:46.926,31,31
2022-02-21 07:37:47.737,31,31
2022-02-21 07:37:48.547,29,31
2022-02-21 07:37:49.380,31,31
2022-02-21 07:37:50.191,31,31
2022-02-21 07:37:51.001,31,31
2022-02-21 07:37:51.811,31,31
2022-02-21 07:37:52.622,31,31
2022-02-21 07:37:53.432,31,31
2022-02-21 07:37:54.243,31,31
2022-02-21 07:37:55.053,31,31
2022-02-21 07:37:55.864,31,31
2022-02-21 07:37:56.674,31,31
2022-02-21 07:37:57.485,31,31
2022-02-21 07:37:58.295,31,31
2022-02-21 07:37:59.106,31,31
2022-02-21 07:37:59.916,31,31
2022-02-21 07:38:00.727,31,31
2022-02-21 07:38:01.537,31,31
2022-02-21 07:38:02.348,31,31
2022-02-21 07:38:03.159,31,31
2022-02-21 07:38:03.969,31,31
2022-02-21 07:38:04.780,31,31
2022-02-21 07:38:05.590,31,31
2022-02-21 07:38:06.401,12,12
2022-02-21 07:38:07.211,12,12
2022-02-21 07:38:08.021,12,12
2022-02-21 07:38:08.832,12,12
2022-02-21 07:38:09.642,12,12
2022-02-21 07:38:10.452,12,12
2022-02-21 07:38:11.263,12,12
2022-02-21 07:38:12.073,12,12
2022-02-21 07:38:12.883,12,12
2022-02-21 07:38:13.693,12,12
2022-02-21 07:38:14.504,12,12
2022-02-21 07:38:15.314,12,12
2022-02-21 07:38:16.124,12,12
2022-02-21 07:38:16.935,12,12
2022-02-21 07:38:17.745,12,12
2022-02-21 07:38:18.555,12,12
2022-02-21 07:38:19.362,12,12
2022-02-21 07:38:41.967,32,32
2022-02-21 07:38:42.776,32,32
2022-02-21 07:38:43.596,44,32
2022-02-21 07:38:44.404,44,44
2022-02-21 07:38:45.214,44,44
2022-02-21 07:38:46.025,44,44
2022-02-21 07:38:46.835,44,44
2022-02-21 07:38:47.645,44,44
2022-02-21 07:38:48.456,32,44
2022-02-21 07:38:49.266,32,32
2022-02-21 07:38:50.076,32,32
2022-02-21 07:38:50.887,32,32
2022-02-21 07:38:51.697,32,32
2022-02-21 07:38:52.507,32,32
2022-02-21 07:38:53.317,32,32
2022-02-21 07:38:54.128,32,32
2022-02-21 07:38:54.938,32,32
2022-02-21 07:38:55.748,32,32
2022-02-21 07:38:56.559,32,32
2022-02-21 07:38:57.369,32,32
2022-02-21 07:38:58.179,32,32
2022-02-21 07:38:58.989,32,32
2022-02-21 07:38:59.800,32,32
2022-02-21 07:39:00.610,32,32
2022-02-21 07:39:01.420,32,32
2022-02-21 07:39:02.231,32,32
2022-02-21 07:39:03.041,32,32
2022-02-21 07:39:03.851,32,32
2022-02-21 07:39:04.662,32,32
2022-02-21 07:39:05.472,32,32
2022-02-21 07:39:06.282,32,32
2022-02-21 07:39:07.092,32,32
2022-02-21 07:39:07.903,32,32
2022-02-21 07:39:08.713,32,32
2022-02-21 07:39:09.523,32,32
2022-02-21 07:39:10.334,32,32
2022-02-21 07:39:11.144,32,32
2022-02-21 07:39:11.954,32,32
2022-02-21 07:39:12.765,32,32
2022-02-21 07:39:13.575,32,32
2022-02-21 07:39:14.385,32,32
2022-02-21 07:39:15.195,32,32
2022-02-21 07:39:16.006,32,32
2022-02-21 07:39:16.816,32,32
2022-02-21 07:39:17.626,32,32
2022-02-21 07:39:18.437,32,32
2022-02-21 07:39:19.247,32,32
2022-02-21 07:39:20.057,32,32
2022-02-21 07:39:20.868,32,32
2022-02-21 07:39:21.678,32,32
2022-02-21 07:39:22.488,32,32
2022-02-21 07:39:23.298,32,32
2022-02-21 07:39:24.109,32,32
2022-02-21 07:39:24.919,32,32
2022-02-21 07:39:25.729,32,32
2022-02-21 07:39:26.537,32,32
2022-02-21 07:39:49.758,19,19
2022-02-21 07:39:50.566,19,19
2022-02-21 07:39:51.377,19,19
2022-02-21 07:39:52.187,19,19
2022-02-21 07:39:52.997,19,19
2022-02-21 07:39:53.807,19,19
2022-02-21 07:39:54.618,19,19
2022-02-21 07:39:55.428,19,19
2022-02-21 07:39:56.238,19,19
2022-02-21 07:39:57.049,19,19
2022-02-21 07:39:57.859,19,19
2022-02-21 07:39:58.669,19,19
2022-02-21 07:39:59.183,19,19
2022-02-21 07:40:00.041,31,31
2022-02-21 07:40:00.851,31,31
2022-02-21 07:40:01.661,31,31
2022-02-21 07:40:02.472,31,31
2022-02-21 07:40:03.282,31,31
2022-02-21 07:40:04.093,31,31
2022-02-21 07:40:04.904,31,31
2022-02-21 07:40:05.714,31,31
2022-02-21 07:40:06.525,31,12
2022-02-21 07:40:07.335,12,12
2022-02-21 07:40:08.146,12,12
2022-02-21 07:40:08.956,12,12
2022-02-21 07:40:09.766,12,12
2022-02-21 07:40:10.576,12,12
2022-02-21 07:40:11.387,12,12
2022-02-21 07:40:12.197,12,12
2022-02-21 07:40:13.007,12,12
2022-02-21 07:40:13.818,12,12
2022-02-21 07:40:14.628,12,12
2022-02-21 07:40:15.438,12,12
2022-02-21 07:40:16.249,12,12
2022-02-21 07:40:17.059,12,12
2022-02-21 07:40:17.868,12,12
2022-02-21 07:40:40.264,12,12
2022-02-21 07:40:41.074,12,12
2022-02-21 07:40:41.884,12,12
2022-02-21 07:40:42.695,12,12
2022-02-21 07:40:43.505,12,12
2022-02-21 07:40:44.315,12,12
2022-02-21 07:40:45.123,12,12
2022-02-21 07:41:08.537,32,32
2022-02-21 07:41:09.347,32,32
2022-02-21 07:41:10.158,32,32
2022-02-21 07:41:10.968,32,32
2022-02-21 07:41:11.778,32,32
2022-02-21 07:41:12.589,32,32
2022-02-21 07:41:13.399,32,32
2022-02-21 07:41:14.209,32,32
2022-02-21 07:41:15.019,32,32
2022-02-21 07:41:15.830,32,32
2022-02-21 07:41:16.640,32,32
2022-02-21 07:41:17.450,32,32
2022-02-21 07:41:18.261,32,32
2022-02-21 07:41:19.071,32,32
2022-02-21 07:41:19.881,32,32
2022-02-21 07:41:20.692,32,32
2022-02-21 07:41:21.502,32,32
2022-02-21 07:41:22.312,32,32
2022-02-21 07:41:23.122,32,32
2022-02-21 07:41:23.933,32,32
2022-02-21 07:41:24.743,32,32
2022-02-21 07:41:25.553,32,32
2022-02-21 07:41:26.364,32,32
2022-02-21 07:41:27.174,32,32
2022-02-21 07:41:27.984,32,32
2022-02-21 07:41:28.795,32,32
2022-02-21 07:41:29.605,32,32
2022-02-21 07:41:30.415,32,32
2022-02-21 07:41:31.225,32,32
2022-02-21 07:41:32.036,32,32
2022-02-21 07:41:32.846,32,32
2022-02-21 07:41:33.656,32,32
2022-02-21 07:41:34.467,32,32
2022-02-21 07:41:35.277,32,32
2022-02-21 07:41:36.087,32,32
2022-02-21 07:41:36.898,32,32
2022-02-21 07:41:37.708,32,32
2022-02-21 07:41:38.518,32,32
2022-02-21 07:41:39.328,32,32
2022-02-21 07:41:40.139,32,32
2022-02-21 07:41:40.949,32,32
2022-02-21 07:41:41.759,32,32
2022-02-21 07:41:42.570,32,32
2022-02-21 07:41:43.380,32,32
2022-02-21 07:41:44.190,32,32
2022-02-21 07:41:45.001,32,32
2022-02-21 07:41:45.811,32,32
2022-02-21 07:41:46.621,32,32
2022-02-21 07:41:47.431,32,32
2022-02-21 07:41:48.241,32,32
2022-02-21 07:42:38.293,12,12
2022-02-21 07:42:39.104,12,12
2022-02-21 07:42:39.914,12,12
2022-02-21 07:42:40.724,12,12
2022-02-21 07:42:41.535,12,12
2022-02-21 07:42:42.344,12,12
2022-02-21 07:42:43.152,12,12
2022-02-21 07:44:33.562,17,19
2022-02-21 07:44:34.378,19,19
2022-02-21 07:44:35.189,51,51
2022-02-21 07:44:35.999,51,51
2022-02-21 07:44:36.810,51,51
2022-02-21 07:44:37.621,51,51
2022-02-21 07:44:38.431,51,51
2022-02-21 07:44:39.242,51,51
2022-02-21 07:44:40.052,51,51
2022-02-21 07:44:40.863,51,51
2022-02-21 07:44:41.673,51,51
2022-02-21 07:44:42.484,51,51
2022-02-21 07:44:43.295,51,51
2022-02-21 07:44:44.105,51,51
2022-02-21 07:44:44.915,51,51
2022-02-21 07:44:45.726,51,51
2022-02-21 07:44:46.536,51,51
2022-02-21 07:44:47.346,51,51
2022-02-21 07:44:48.091,63,51
2022-02-21 07:44:48.900,63,63
2022-02-21 07:44:49.711,63,63
2022-02-21 07:44:50.522,44,63
2022-02-21 07:44:51.333,44,44
2022-02-21 07:44:52.143,44,44
2022-02-21 07:44:52.953,44,44
2022-02-21 07:44:53.764,44,44
2022-02-21 07:44:54.574,44,44
2022-02-21 07:44:55.384,44,44
2022-02-21 07:44:56.194,44,44
2022-02-21 07:44:57.005,44,44
2022-02-21 07:44:57.815,44,44
2022-02-21 07:44:58.625,44,44
2022-02-21 07:44:59.436,44,44
2022-02-21 07:45:00.246,44,44
2022-02-21 07:45:01.056,44,44
2022-02-21 07:45:01.866,44,44
2022-02-21 07:45:02.677,44,44
2022-02-21 07:45:03.487,32,32
2022-02-21 07:45:04.298,32,32
2022-02-21 07:45:05.108,32,32
2022-02-21 07:45:05.918,32,32
2022-02-21 07:45:06.728,32,32
2022-02-21 07:45:07.539,32,32
2022-02-21 07:45:08.349,32,32
2022-02-21 07:45:09.157,32,32
2022-02-21 07:45:34.033,12,12
2022-02-21 07:45:34.786,29,12
2022-02-21 07:45:35.361,31,31
2022-02-21 07:45:36.169,31,31
2022-02-21 07:45:36.979,31,31
2022-02-21 07:45:37.790,31,31
2022-02-21 07:45:38.600,19,19
2022-02-21 07:45:39.410,19,19
2022-02-21 07:45:40.221,19,19
2022-02-21 07:45:41.031,19,19
2022-02-21 07:45:41.841,19,19
2022-02-21 07:45:42.652,19,19
2022-02-21 07:45:43.462,19,19
2022-02-21 07:45:44.272,19,19
2022-02-21 07:45:45.083,19,19
2022-02-21 07:45:45.893,19,19
2022-02-21 07:45:46.703,19,19
2022-02-21 07:45:47.513,19,19
2022-02-21 07:45:48.393,31,31
2022-02-21 07:45:49.203,31,31
2022-02-21 07:45:50.014,31,31
2022-02-21 07:45:50.825,31,31
2022-02-21 07:45:51.635,31,31
2022-02-21 07:45:52.260,12,12
2022-02-21 07:45:53.068,12,12
2022-02-21 07:45:53.878,12,12
2022-02-21 07:45:54.641,12,12
2022-02-21 07:45:55.448,12,12
2022-02-21 07:45:56.259,12,12
2022-02-21 07:45:57.069,12,12
2022-02-21 07:45:57.879,12,12
2022-02-21 07:45:58.689,12,12
2022-02-21 07:45:59.500,12,12
2022-02-21 07:46:00.310,12,12
2022-02-21 07:46:01.120,12,12
2022-02-21 07:46:01.931,12,12
2022-02-21 07:46:02.741,12,12
2022-02-21 07:46:03.551,12,12
2022-02-21 07:46:04.362,12,12
2022-02-21 07:46:05.171,12,12
2022-02-21 07:46:29.962,12,12
2022-02-21 07:46:30.770,12,12
2022-02-21 07:46:31.580,12,12
2022-02-21 07:46:32.390,12,12
2022-02-21 07:46:33.200,12,12
2022-02-21 07:46:34.011,12,12
2022-02-21 07:46:34.820,12,12
2022-02-21 07:46:35.627,12,12
2022-02-21 07:47:03.555,17,19
2022-02-21 07:47:04.371,19,19
2022-02-21 07:47:05.182,19,19
2022-02-21 07:47:05.992,19,19
2022-02-21 07:47:06.802,19,19
2022-02-21 07:47:07.613,19,19
2022-02-21 07:47:08.423,19,19
2022-02-21 07:47:09.233,19,19
2022-02-21 07:47:10.043,19,19
2022-02-21 07:47:10.854,19,19
2022-02-21 07:47:11.664,19,19
2022-02-21 07:47:12.474,19,19
2022-02-21 07:47:13.285,19,19
2022-02-21 07:47:14.045,31,19
2022-02-21 07:47:14.853,31,31
2022-02-21 07:47:15.663,31,31
2022-02-21 07:47:16.474,31,31
2022-02-21 07:47:17.284,31,31
2022-02-21 07:47:18.095,31,31
2022-02-21 07:47:18.905,31,31
2022-02-21 07:47:19.715,31,31
2022-02-21 07:47:20.486,31,31
2022-02-21 07:47:21.294,12,12
2022-02-21 07:47:22.105,12,12
2022-02-21 07:47:22.915,12,12
2022-02-21 07:47:23.725,12,12
2022-02-21 07:47:24.536,12,12
2022-02-21 07:47:25.346,12,12
2022-02-21 07:47:26.156,12,12
2022-02-21 07:47:26.967,12,12
2022-02-21 07:47:27.777,12,12
2022-02-21 07:47:28.587,12,12
2022-02-21 07:47:29.397,12,12
2022-02-21 07:47:30.208,44,12
2022-02-21 07:47:31.018,44,44
2022-02-21 07:47:31.828,32,32
2022-02-21 07:47:32.639,32,32
2022-02-21 07:47:33.449,32,32
2022-02-21 07:47:34.259,32,32
2022-02-21 07:47:35.070,32,32
2022-02-21 07:47:35.880,32,32
2022-02-21 07:47:36.690,32,32
2022-02-21 07:47:37.501,32,32
2022-02-21 07:47:38.311,32,32
2022-02-21 07:47:39.121,32,32
2022-02-21 07:47:39.931,32,32
2022-02-21 07:47:40.742,32,32
2022-02-21 07:47:41.552,32,32
2022-02-21 07:47:42.362,32,32
2022-02-21 07:47:43.173,32,32
2022-02-21 07:47:43.983,32,32
2022-02-21 07:47:44.793,32,32
2022-02-21 07:47:45.604,32,32
2022-02-21 07:47:46.414,32,32
2022-02-21 07:47:47.224,32,32
2022-02-21 07:47:48.035,32,32
2022-02-21 07:47:48.845,32,32
2022-02-21 07:47:49.556,32,32
2022-02-21 07:47:50.193,44,44
2022-02-21 07:47:51.001,44,44
2022-02-21 07:47:51.538,44,44
2022-02-21 07:47:52.177,44,44
2022-02-21 07:47:52.997,44,44
2022-02-21 07:47:53.816,44,44
2022-02-21 07:47:54.560,32,44
2022-02-21 07:47:55.375,32,32
2022-02-21 07:47:56.195,32,32
2022-02-21 07:47:57.014,32,49
2022-02-21 07:47:57.834,32,32
2022-02-21 07:47:58.653,32,49
2022-02-21 07:47:59.473,32,32
2022-02-21 07:48:00.293,32,32
2022-02-21 07:48:01.113,32,32
2022-02-21 07:48:01.932,32,32
2022-02-21 07:48:02.752,32,49
2022-02-21 07:48:03.572,32,49
2022-02-21 07:48:04.391,32,32
2022-02-21 07:48:05.235,32,49
2022-02-21 07:48:06.050,32,32
2022-02-21 07:48:06.734,32,49
